region_id	implementation_group	side_id	path	file_sha256	start_offset	end_offset_exclusive	byte_count	section_or_region	classification	semantic_mapping_id	static_candidate_ids	coverage_status	evidence_ids	notes
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0030	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1430088	1490932	60844	section:__TEXT,__eh_frame	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=cbb286ff9e08d99dea700c29f04eac7f3e565642a39739ad19d7ee6931ebbd7c
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0031	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1490932	1490944	12	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=15ec7bf0b50732b49f8228e07d24365338f9e3ab994b00af08e5a3bffe55fd8b
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0032	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1490944	1492384	1440	section:__DATA_CONST,__got	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=ae03c576bd5a6e53357ca6cc25e6223122cace1798e64c329af57e5f269592f8
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0033	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1492384	1746136	253752	section:__DATA_CONST,__const	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=0af7dc3fa4aabcaf4ff546b825a33ca045dbbc569f71ca09ee17d119c404baba
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0034	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1746136	1753088	6952	segment:__DATA_CONST	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=4fa70f7c63cb89b6d465ef73d950ad311d4c0c3ea28716a3462deda8d172a48a
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0035	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1753088	1755856	2768	section:__DATA,__data	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=d416bacde3289ab3f3a628c03dd71e183ce7b3e82b8aa1e7ffddea66224e572c
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0036	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1755856	1769472	13616	segment:__DATA	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=df2a49e8ad39fc1deabf72892bd8580ae9bcb3fc839ba79f3e9fe15cb2a3d6fc
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0037	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1769472	1774824	5352	LC_DYLD_CHAINED_FIXUPS:payload	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=2359e7cb4e6b0339fd119aa47d9b6cd97c32cf5c380e62a339d1d1c4eee50b44
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0038	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1774824	1836048	61224	LC_DYLD_EXPORTS_TRIE:payload	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=a678dfd325959c3cf4b4092a3b183c511e8534e4f367d29ece3212f427e96d36
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0039	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1836048	1839240	3192	LC_FUNCTION_STARTS:payload	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=bbdeffdaa031d8f5e284042e90e65a8f12275804d4d57328a5ed65f4dfe0359b
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0040	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1839240	1842392	3152	LC_SYMTAB:nlist_64	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=bbe5c3d5c730384ca8a9d22a40bd533a8cb3fb442c769ca7f226a997b6fea8de
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0041	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1842392	1843720	1328	segment:__LINKEDIT	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=367e34654898889e25c9637e2bcc655ed7181c49b4e257a0254290b61bb04a5f
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0042	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1843720	1848800	5080	LC_SYMTAB:string_table	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=72e7d1e067debcf629a77d632625b5dfa94bf97b13ff64e524123087059e84c5
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-0043	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc	339104dfa2792244e90a3f44bd1f1ff3435917a7668ab83f33241d5d9c2c2829	1848800	1882496	33696	LC_CODE_SIGNATURE:payload	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=0bd36df928396929914803ab206ac0a94e08f828943d9f12b554b0b3aec9ec99
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0001	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	0	32	32	mach_header_64	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=08954c9497afe8aea0829ceb1816408e95f9e85573f06eea750fecd84c9d8947
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0002	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	32	104	72	LC_SEGMENT_64[0]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=38432a8fbcbe1ae9fdf9263fe1e4e948de98131833cc5e5333f375dcf5f6333f
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0003	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	104	736	632	LC_SEGMENT_64[1]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=c52eaba9c7f8f8ba59cc9258388c763406433dfe536f446d2d84ab8841e1f6fa
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0004	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	736	968	232	LC_SEGMENT_64[2]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=d8258e31c9c1ba79afadb8057c96de6fd870a8cf592b6252adfd9352aa75a187
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0005	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	968	1280	312	LC_SEGMENT_64[3]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=3d9500f318e8234ac859fc3b72f348955d75ef97de15782e96978a014690c93d
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0006	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1280	1352	72	LC_SEGMENT_64[4]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=5d74ac43ab31151d0f1e72d7fa8499f7ca91d0a5dcbae327ea39c4a5a2ec1b9e
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0007	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1352	1368	16	LC_DYLD_CHAINED_FIXUPS[5]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=17ce52946dd10f184684ba07f79f7bbc4394408de126b9635631118a9e8026a2
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0008	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1368	1384	16	LC_DYLD_EXPORTS_TRIE[6]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=d7212ba018fbbb0944ceb74040aec7389225a3266c97d331cfd9e34c7648c0ee
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0009	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1384	1408	24	LC_SYMTAB[7]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=a4cdd31d3e114b8ab1d6104c172816ed65ecd51560df6e113ab9c25bef45e169
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0010	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1408	1488	80	LC_DYSYMTAB[8]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=f79bcb0916e94515df47f1cb429d1c90f51450ab2afcd3de75fa973ac73d27a7
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0011	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1488	1520	32	LC_LOAD_DYLINKER[9]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=44316cf4f366f41aa06996613c44af75e34479362928faf61a168c2a203b5999
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0012	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1520	1544	24	LC_UUID[10]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=54301895cabff8976ef5e2c98d2961621d4d06b475477fdf784d0fc21e4532a4
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0013	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1544	1576	32	LC_BUILD_VERSION[11]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=a3fdf0da365a377842bd4e39ba20dc11e9e504cc493367b2b0b5b36aa050dea0
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0014	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1576	1592	16	LC_SOURCE_VERSION[12]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=01a60f1db7db041298aa3e269ff5ebea951aa6977963e4ab563905da906d2b82
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0015	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1592	1616	24	LC_MAIN[13]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=72d001e902090a28b3d8b655468225cc65856d60d1b9e92eba8c5d546556fde1
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0016	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1616	1672	56	LC_LOAD_DYLIB[14]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=1a489c8b895a1c5fa426d2f6bdf524fa8d9c8227923ea0a7bb3a194fd92823ea
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0017	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1672	1720	48	LC_LOAD_DYLIB[15]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=847de3a75696761d9bebde15e620577d06951631ceed28843870578a73cf95fc
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0018	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1720	1776	56	LC_LOAD_DYLIB[16]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=a76b7338642dddfaa1e767a899cb39b4dc80160890ae1724febfe7e40d40b735
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0019	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1776	1792	16	LC_FUNCTION_STARTS[17]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=b1c353ef4922d9256a3a917e953350c5d70377735661ce16f32dfd9e06163343
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0020	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1792	1808	16	LC_DATA_IN_CODE[18]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=3b39187ca7d3995d4e288275827aa00cdd7ed8b5d35fb7015125dca9fb70a818
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0021	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1808	1824	16	LC_CODE_SIGNATURE[19]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=097b5a96c29ef2bcc6a095ad9558fadb5352a6e48e3feb6b5a3adb81901ff105
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0022	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	1824	2232	408	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=c76903cde8580d1c809ac5352aab33af5a310ad05126294d66e06db880c463ed
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0023	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	2232	719328	717096	section:__TEXT,__text	FUNCTIONAL-CODE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=5ca9eb6c8f002a755018cd87ede934f06e1738d25b0954a3db51b28bceb02e26
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0024	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	719328	721152	1824	section:__TEXT,__stubs	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=adef9234879492b337c6214ce1fb7a9f70794e1c8da8150d3fa45a0ee32b2c65
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0025	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	721152	721168	16	section:__TEXT,__init_offsets	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=308648cb0c74f44ce081de9533789c0ec23032229b1d566c297342a9b8e133b8
L1-REG-WCH-ref__gcc__darwin-arm64__15_2_0__bin__gcc-15_2_0-0026	GCC-DRIVER	WCH	ref/gcc/darwin-arm64/15.2.0/bin/riscv32-wch-elf-gcc-15.2.0	aedb61df51d9178c170e234fd8e68d673e1f49b21cc2d317444d1999ce4bb10b	721168	1086580	365412	section:__TEXT,__const	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=1882496; region_sha256=eabcfd2313c186ac7f0cce57303c9a07ce904e35142c25a67e753098cb6f534d
