file_id	package_denominator	path	implementation_group	component	scope	source_class	wch_type	wch_mode	wch_size	wch_sha256	p2_type	p2_mode	p2_size	p2_sha256	matched_status	ours_type	ours_mode	ours_size	ours_sha256	p2_comparison	ours_comparison	initial_classification	comparator_exists	evidence_ids
FILE-002735	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libg.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1792084	e0e9ac864230948af210f4d56e986943ddba2ac9cff28b04652ccac521126ba1	FILE	777	1792084	e0e9ac864230948af210f4d56e986943ddba2ac9cff28b04652ccac521126ba1	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1792084	e0e9ac864230948af210f4d56e986943ddba2ac9cff28b04652ccac521126ba1	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002736	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libg_nano.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1331636	6b0467e597d123955349844c6feb76117ae55c632c05dd5ba856e0d247a12181	FILE	777	1331636	6b0467e597d123955349844c6feb76117ae55c632c05dd5ba856e0d247a12181	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1331636	6b0467e597d123955349844c6feb76117ae55c632c05dd5ba856e0d247a12181	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002737	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libgloss.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	41220	9978652dd6f578e70e9b801b112a4602777f5924ca27a4691c1352ba6708f892	FILE	777	41220	9978652dd6f578e70e9b801b112a4602777f5924ca27a4691c1352ba6708f892	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	41220	9978652dd6f578e70e9b801b112a4602777f5924ca27a4691c1352ba6708f892	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002738	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libgloss_nano.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	40968	ef3aacbe7d596ce76048c937d6811f61efb0f7fd5f6e2913fbe7220d3a2adcb3	FILE	777	40968	ef3aacbe7d596ce76048c937d6811f61efb0f7fd5f6e2913fbe7220d3a2adcb3	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	40968	ef3aacbe7d596ce76048c937d6811f61efb0f7fd5f6e2913fbe7220d3a2adcb3	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002739	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libm.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1372670	0d62deedeba059905225024caf282e9e60a8f8393234367aa49e17e4dfefec19	FILE	777	1372670	0d62deedeba059905225024caf282e9e60a8f8393234367aa49e17e4dfefec19	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1372670	0d62deedeba059905225024caf282e9e60a8f8393234367aa49e17e4dfefec19	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002740	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libm_nano.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1276430	62f372477842a15d51ad9d7bf5f6a9959d4ea3bc4ba49980b01e9c63ca06d2e4	FILE	777	1276430	62f372477842a15d51ad9d7bf5f6a9959d4ea3bc4ba49980b01e9c63ca06d2e4	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1276430	62f372477842a15d51ad9d7bf5f6a9959d4ea3bc4ba49980b01e9c63ca06d2e4	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002741	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libnosys.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	30362	0683adfe19d9e95cfcd9651dada92ea280ec9244a9409aedbe9f5f6e420606ae	FILE	777	30362	0683adfe19d9e95cfcd9651dada92ea280ec9244a9409aedbe9f5f6e420606ae	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	30362	0683adfe19d9e95cfcd9651dada92ea280ec9244a9409aedbe9f5f6e420606ae	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002742	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libprintf.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	9074	c69ba612d264244fb9bc19cc4a8713cfb155c418fc6801ba8954fa5f6bd4d6ea	FILE	777	9074	c69ba612d264244fb9bc19cc4a8713cfb155c418fc6801ba8954fa5f6bd4d6ea	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	9074	c69ba612d264244fb9bc19cc4a8713cfb155c418fc6801ba8954fa5f6bd4d6ea	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002743	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libprintfloat.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	10858	5c8cedcbcdab3d79e1f582645b4b4af4eae4b60dfa7c8a20ebca67396cc8d371	FILE	777	10858	5c8cedcbcdab3d79e1f582645b4b4af4eae4b60dfa7c8a20ebca67396cc8d371	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	10858	5c8cedcbcdab3d79e1f582645b4b4af4eae4b60dfa7c8a20ebca67396cc8d371	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002744	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libsemihost.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	39262	4ee054397e1573df974083e57a8f414ca7c5e1a5a3b582a52f0b56d269e9dcdc	FILE	777	39262	4ee054397e1573df974083e57a8f414ca7c5e1a5a3b582a52f0b56d269e9dcdc	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	39262	4ee054397e1573df974083e57a8f414ca7c5e1a5a3b582a52f0b56d269e9dcdc	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002745	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libshflib.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	11590	44204c0f90a99a1804cfe938d19333d89a50837a9429eb79f85edef046d4fcd1	FILE	777	11590	44204c0f90a99a1804cfe938d19333d89a50837a9429eb79f85edef046d4fcd1	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	11590	44204c0f90a99a1804cfe938d19333d89a50837a9429eb79f85edef046d4fcd1	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002746	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libshlib.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	9718	45b3c18050abc30c71ab4c6172e9a2010f2412e2240f6c3aafe35525a28c1446	FILE	777	9718	45b3c18050abc30c71ab4c6172e9a2010f2412e2240f6c3aafe35525a28c1446	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	9718	45b3c18050abc30c71ab4c6172e9a2010f2412e2240f6c3aafe35525a28c1446	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002747	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libsim.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	41064	78f66f636a6c1f7519cd8dd99aa5343e7379ee410bf785aca4751569e949a0a7	FILE	777	41064	78f66f636a6c1f7519cd8dd99aa5343e7379ee410bf785aca4751569e949a0a7	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	41064	78f66f636a6c1f7519cd8dd99aa5343e7379ee410bf785aca4751569e949a0a7	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002748	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	4449684	d95fd2874a25a7ec769e69b4693c53f2a7cfbb4be52ee7f61f2bb9308c59ab18	FILE	777	4449684	d95fd2874a25a7ec769e69b4693c53f2a7cfbb4be52ee7f61f2bb9308c59ab18	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	4449684	d95fd2874a25a7ec769e69b4693c53f2a7cfbb4be52ee7f61f2bb9308c59ab18	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002749	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++.a-gdb.py	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	3062	2abf8f992bd6f3d0af0d56d3aa55a7c07d55c3f950da61c95039ce33f3eb47e2	FILE	777	3062	2abf8f992bd6f3d0af0d56d3aa55a7c07d55c3f950da61c95039ce33f3eb47e2	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	3062	2abf8f992bd6f3d0af0d56d3aa55a7c07d55c3f950da61c95039ce33f3eb47e2	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002750	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++.la	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	989	5d81bb24ca6476669d592a4c9fe1864702d26bbd00bda721e7b396e52c33d270	FILE	777	989	5d81bb24ca6476669d592a4c9fe1864702d26bbd00bda721e7b396e52c33d270	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	989	5d81bb24ca6476669d592a4c9fe1864702d26bbd00bda721e7b396e52c33d270	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002751	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++.modules.json	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	339	4aa0479bc657534008799cf24e8f89030d779e15058c21d87fb5a96dbbcf0097	FILE	777	339	4aa0479bc657534008799cf24e8f89030d779e15058c21d87fb5a96dbbcf0097	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	339	4aa0479bc657534008799cf24e8f89030d779e15058c21d87fb5a96dbbcf0097	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002752	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++exp.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	355452	37fe65344435c57cc8acf20a47016ed5823cce8d67572a1dab429b3b752cfb02	FILE	777	355452	37fe65344435c57cc8acf20a47016ed5823cce8d67572a1dab429b3b752cfb02	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	355452	37fe65344435c57cc8acf20a47016ed5823cce8d67572a1dab429b3b752cfb02	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002753	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libstdc++exp.la	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	993	1eec7501a1440de380d351707f827b9434ddc568b784e457388d206649c19717	FILE	777	993	1eec7501a1440de380d351707f827b9434ddc568b784e457388d206649c19717	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	993	1eec7501a1440de380d351707f827b9434ddc568b784e457388d206649c19717	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002754	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libsupc++.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	303804	1787093d87072068620060dd929f88d911833667ec795acff601d714745e9151	FILE	777	303804	1787093d87072068620060dd929f88d911833667ec795acff601d714745e9151	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	303804	1787093d87072068620060dd929f88d911833667ec795acff601d714745e9151	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002755	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libsupc++.la	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	984	86f59dbf41d385a0c0b9d4759ccf2748b5098235d0bf298c4d812766b820ffa2	FILE	777	984	86f59dbf41d385a0c0b9d4759ccf2748b5098235d0bf298c4d812766b820ffa2	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	984	86f59dbf41d385a0c0b9d4759ccf2748b5098235d0bf298c4d812766b820ffa2	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002756	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/libwchriscvnn.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	370978	6199623d5fa5516bd380424aa791afd9c12083397f259eadf560f074ed343fe7	FILE	777	370978	6199623d5fa5516bd380424aa791afd9c12083397f259eadf560f074ed343fe7	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	370978	6199623d5fa5516bd380424aa791afd9c12083397f259eadf560f074ed343fe7	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002757	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/nano.specs	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	631	8093cf7a526f5eed659c7c550ec27958295d7ea69480871b5f95667bab575d80	FILE	777	631	8093cf7a526f5eed659c7c550ec27958295d7ea69480871b5f95667bab575d80	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	631	8093cf7a526f5eed659c7c550ec27958295d7ea69480871b5f95667bab575d80	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002758	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/nosys.specs	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	277	24f0304a9ef660646fcb468d0ecf308b6e82ee5648e9b10b568e19ed4726d8d8	FILE	777	277	24f0304a9ef660646fcb468d0ecf308b6e82ee5648e9b10b568e19ed4726d8d8	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	277	24f0304a9ef660646fcb468d0ecf308b6e82ee5648e9b10b568e19ed4726d8d8	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002759	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/semihost.specs	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	202	5812ccf98a3137ae11818eb94200db1bd43c20bd5d607a2c1be2ea1968da5ef8	FILE	777	202	5812ccf98a3137ae11818eb94200db1bd43c20bd5d607a2c1be2ea1968da5ef8	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	202	5812ccf98a3137ae11818eb94200db1bd43c20bd5d607a2c1be2ea1968da5ef8	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002760	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs/ilp32/sim.specs	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	170	34870f045ea14bc128c8f3091ab5771637f99e15a1d295ddb0ac683c7873c9b2	FILE	777	170	34870f045ea14bc128c8f3091ab5771637f99e15a1d295ddb0ac683c7873c9b2	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	170	34870f045ea14bc128c8f3091ab5771637f99e15a1d295ddb0ac683c7873c9b2	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002761	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	DIR	755	0	-	DIR	755	0	-	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	DIR	755	0	-	PRESENT-DIR	PRESENT-DIR	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002762	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	DIR	755	0	-	DIR	755	0	-	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	DIR	755	0	-	PRESENT-DIR	PRESENT-DIR	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002763	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/crt0.o	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1560	aca2b3a806e31a492ac9a96a80c2888f0246a551b55fba59d4e8cb660644f6bf	FILE	777	1560	aca2b3a806e31a492ac9a96a80c2888f0246a551b55fba59d4e8cb660644f6bf	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1560	aca2b3a806e31a492ac9a96a80c2888f0246a551b55fba59d4e8cb660644f6bf	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002764	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libIQmath_RV32.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	411288	34f1d4c2084ff5727f7b4592de392776cb24f510b5dbdd172f8193c0a538dc76	FILE	777	411288	34f1d4c2084ff5727f7b4592de392776cb24f510b5dbdd172f8193c0a538dc76	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	411288	34f1d4c2084ff5727f7b4592de392776cb24f510b5dbdd172f8193c0a538dc76	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002765	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libc.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002766	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libc_nano.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002767	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libg.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1796448	1a2f7312996f50cf3d516fbc51bc577da2ab81a05c273c4808ac0a84c7cae5b5	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002768	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libg_nano.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	1336776	8b1b72867d3b85e38a8f5267c87c9706d346dc6eeeb0307f89415bae61a62bac	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
FILE-002769	WCH-PACKAGE	riscv32-wch-elf/lib/rv32imac_zaamo_zalrsc_zba_zbb_zbc_zbs_xw/ilp32/libgloss.a	FROZEN-TARGET-SYSROOT	TARGET-RUNTIME	EXTERNAL-FROZEN-WCH-RUNTIME	WCH-RUNTIME	FILE	777	41580	13ea9b84adeef4458a22cf2e18efd60efeeac1c114c89370cdb4f52cb00ad20f	FILE	777	41580	13ea9b84adeef4458a22cf2e18efd60efeeac1c114c89370cdb4f52cb00ad20f	NOT-PRESENT-IN-MATCHED-TECHNICAL-CONTROL	FILE	777	41580	13ea9b84adeef4458a22cf2e18efd60efeeac1c114c89370cdb4f52cb00ad20f	BYTE-EXACT	BYTE-EXACT	EXTERNAL-FROZEN-WCH-RUNTIME	true	T0-016,T0-017,T0-018
